#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D271
#Date Time: 2025-02-10 13:04:13.186
#Sample rate: 80000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 100 Hz
#Period: 10 ms
#Amplitude: 1 V
#Offset: 1 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V)
-0.030125,1.351813151759931
-0.0301125,1.35960049674878
-0.0301,1.366710681303817
-0.0300875,1.374159446075761
-0.030075,1.381608210847704
-0.0300625,1.388718395402741
-0.03005,1.395828579957778
-0.0300375,1.403277344729721
-0.030025,1.410387529284758
-0.0300125,1.417159133622888
-0.03,1.424269318177925
-0.0299875,1.431379502732962
-0.029975,1.438828267504906
-0.0299625,1.445599871843036
-0.02995,1.452371476181166
-0.0299375,1.45982024095311
-0.029925,1.466930425508147
-0.0299125,1.473702029846277
-0.0299,1.480812214401314
-0.0298875,1.487922398956351
-0.029875,1.494694003294481
-0.0298625,1.501127027415705
-0.02985,1.508237211970742
-0.0298375,1.515008816308872
-0.029825,1.521441840430096
-0.0298125,1.528552024985133
-0.0298,1.535323629323263
-0.0297875,1.542095233661393
-0.029775,1.548189677565711
-0.0297625,1.554961281903841
-0.02975,1.561732886241971
-0.0297375,1.567827330146289
-0.029725,1.574598934484419
-0.0297125,1.581031958605643
-0.0297,1.587464982726867
-0.0296875,1.593559426631184
-0.029675,1.599992450752408
-0.0296625,1.606764055090538
-0.02965,1.612519918777949
-0.0296375,1.618614362682266
-0.029625,1.624708806586584
-0.0296125,1.631141830707808
-0.0296,1.636559114178312
-0.0295875,1.643330718516442
-0.029575,1.649425162420759
-0.0295625,1.65518102610817
-0.02955,1.661275470012488
-0.0295375,1.667031333699898
-0.029525,1.673125777604216
-0.0295125,1.678881641291627
-0.0295,1.684637504979037
-0.0294875,1.690731948883355
-0.029475,1.696149232353859
-0.0294625,1.70190509604127
-0.02945,1.707322379511774
-0.0294375,1.712739662982278
-0.029425,1.718495526669689
-0.0294125,1.723574229923287
-0.0294,1.729668673827604
-0.0293875,1.734747377081202
-0.029375,1.740164660551706
-0.0293625,1.745243363805304
-0.02935,1.750660647275808
-0.0293375,1.755739350529406
-0.029325,1.760479473566097
-0.0293125,1.766573917470415
-0.0293,1.770975460290199
-0.0292875,1.776392743760704
-0.029275,1.780794286580488
-0.0292625,1.786211570050993
-0.02925,1.790613112870777
-0.0292375,1.795353235907469
-0.029225,1.800770519377973
-0.0292125,1.805510642414664
-0.0292,1.810250765451355
-0.0291875,1.81465230827114
-0.029175,1.819392431307831
-0.0291625,1.823793974127616
-0.02915,1.828195516947401
-0.0291375,1.832597059767185
-0.029125,1.83699860258697
-0.0291125,1.841400145406755
-0.0291,1.845463108009633
-0.0290875,1.849864650829418
-0.029075,1.853927613432296
-0.0290625,1.857990576035174
-0.02905,1.862392118854959
-0.0290375,1.866116501240931
-0.029025,1.870179463843809
-0.0290125,1.873565266012874
-0.029,1.877966808832659
-0.0289875,1.881691191218631
-0.028975,1.885076993387696
-0.0289625,1.889139955990574
-0.02895,1.892864338376546
-0.0289375,1.896588720762517
-0.028925,1.899635942714676
-0.0289125,1.903021744883741
-0.0289,1.90708470748662
-0.0288875,1.910131929438778
-0.028875,1.913517731607843
-0.0288625,1.916564953560002
-0.02885,1.919612175512161
-0.0288375,1.922659397464319
-0.028825,1.926045199633384
-0.0288125,1.929092421585543
-0.0288,1.932139643537702
-0.0287875,1.934848285272954
-0.028775,1.937895507225113
-0.0287625,1.940265568743458
-0.02875,1.94297421047871
-0.0287375,1.945682852213962
-0.028725,1.948730074166121
-0.0287125,1.951100135684467
-0.0287,1.953808777419719
-0.0286875,1.956178838938065
-0.028675,1.95854890045641
-0.0286625,1.960918961974756
-0.02865,1.962611863059288
-0.0286375,1.965320504794541
-0.028625,1.967690566312886
-0.0286125,1.969383467397419
-0.0286,1.971076368481951
-0.0285875,1.973446430000297
-0.028575,1.975477911301736
-0.0285625,1.977509392603175
-0.02855,1.979202293687708
-0.0285375,1.980218034338427
-0.028525,1.982588095856773
-0.0285125,1.983942416724399
-0.0285,1.985296737592025
-0.0284875,1.986651058459651
-0.028475,1.988343959544184
-0.0284625,1.98969828041181
-0.02845,1.991052601279436
-0.0284375,1.991729761713249
-0.028425,1.993084082580875
-0.0284125,1.994099823231595
-0.0284,1.995454144099221
-0.0283875,1.996131304533034
-0.028375,1.996808464966846
-0.0283625,1.998162785834473
-0.02835,1.998839946268286
-0.0283375,1.999517106702099
-0.028325,2.000194267135912
-0.0283125,2.000871427569725
-0.0283,2.001210007786631
-0.0282875,2.001887168220444
-0.028275,2.002225748437351
-0.0282625,2.002564328654258
-0.02825,2.003241489088071
-0.0282375,2.003241489088071
-0.028225,2.003918649521883
-0.0282125,2.003580069304977
-0.0282,2.00425722973879
-0.0281875,2.003580069304977
-0.028175,2.003580069304977
-0.0281625,2.003241489088071
-0.02815,2.003241489088071
-0.0281375,2.002564328654258
-0.028125,2.002902908871164
-0.0281125,2.002225748437351
-0.0281,2.001887168220444
-0.0280875,2.000871427569725
-0.028075,2.000532847352818
-0.0280625,1.999855686919005
-0.02805,1.999517106702099
-0.0280375,1.998839946268286
-0.028025,1.997824205617566
-0.0280125,1.996808464966846
-0.028,1.996131304533034
-0.0279875,1.994776983665407
-0.027975,1.994099823231595
-0.0279625,1.992745502363968
-0.02795,1.991391181496342
-0.0279375,1.990714021062529
-0.027925,1.989359700194903
-0.0279125,1.987666799110371
-0.0279,1.986651058459651
-0.0278875,1.984958157375118
-0.027875,1.983603836507492
-0.0278625,1.982249515639866
-0.02785,1.979540873904614
-0.0278375,1.978525133253895
-0.027825,1.976832232169362
-0.0278125,1.974800750867923
-0.0278,1.97310784978339
-0.0277875,1.970737788265045
-0.027775,1.968706306963606
-0.0277625,1.966674825662166
-0.02775,1.964643344360727
-0.0277375,1.962273282842382
-0.027725,1.960241801540943
-0.0277125,1.957871740022597
-0.0277,1.955501678504251
-0.0276875,1.953131616985906
-0.027675,1.95076155546756
-0.0276625,1.947714333515401
-0.02765,1.945005691780149
-0.0276375,1.942635630261804
-0.027625,1.939588408309645
-0.0276125,1.9372183467913
-0.0276,1.934171124839141
-0.0275875,1.931801063320795
-0.027575,1.92841526115173
-0.0275625,1.925368039199571
-0.02755,1.921982237030506
-0.0275375,1.919273595295254
-0.027525,1.915887793126189
-0.0275125,1.91284057117403
-0.0275,1.909116188788059
-0.0274875,1.906407547052806
-0.027475,1.902344584449928
-0.0274625,1.89929736249777
-0.02745,1.895911560328704
-0.0274375,1.891848597725826
-0.027425,1.888462795556761
-0.0274125,1.884738413170789
-0.0274,1.881014030784818
-0.0273875,1.877289648398846
-0.027375,1.872888105579061
-0.0273625,1.869502303409996
-0.02735,1.865439340807118
-0.0273375,1.86137637820424
-0.027325,1.856974835384455
-0.0273125,1.853250452998483
-0.0273,1.849187490395605
-0.0272875,1.844447367358914
-0.027275,1.840384404756035
-0.0272625,1.835982861936251
-0.02725,1.831581319116466
-0.0272375,1.827179776296681
-0.027225,1.823116813693803
-0.0272125,1.818376690657112
-0.0272,1.81363656762042
-0.0271875,1.809235024800636
-0.027175,1.804494901763945
-0.0271625,1.799416198510347
-0.02715,1.794337495256749
-0.0271375,1.789935952436964
-0.027125,1.785195829400273
-0.0271125,1.780117126146675
-0.0271,1.775038422893078
-0.0270875,1.770298299856386
-0.027075,1.764881016385882
-0.0270625,1.759802313132284
-0.02705,1.754723609878686
-0.0270375,1.749644906625089
-0.027025,1.744227623154584
-0.0270125,1.73881033968408
-0.027,1.733393056213576
-0.0269875,1.727975772743072
-0.026975,1.722897069489474
-0.0269625,1.717141205802063
-0.02695,1.711723922331559
-0.0269375,1.705968058644148
-0.026925,1.700212194956737
-0.0269125,1.694794911486233
-0.0269,1.689377628015729
-0.0268875,1.683283184111411
-0.026875,1.677865900640907
-0.0268625,1.672110036953496
-0.02685,1.665677012832272
-0.0268375,1.659921149144862
-0.026825,1.653826705240544
-0.0268125,1.64840942177004
-0.0268,1.641976397648816
-0.0267875,1.635881953744499
-0.026775,1.630126090057088
-0.0267625,1.623693065935864
-0.02675,1.61726004181464
-0.0267375,1.611504178127229
-0.026725,1.605071154006006
-0.0267125,1.598976710101688
-0.0267,1.592543685980464
-0.0266875,1.586449242076147
-0.026675,1.579677637738017
-0.0266625,1.573583193833699
-0.02665,1.566811589495569
-0.0266375,1.560378565374345
-0.026625,1.553268380819308
-0.0266125,1.546835356698085
-0.0266,1.540402332576861
-0.0265875,1.533969308455637
-0.026575,1.527197704117507
-0.0265625,1.520426099779376
-0.02655,1.513993075658152
-0.0265375,1.506882891103116
-0.026525,1.499772706548079
-0.0265125,1.493001102209948
-0.0265,1.486229497871818
-0.0264875,1.479457893533688
-0.026475,1.472347708978651
-0.0264625,1.46557610464052
-0.02645,1.458127339868577
-0.0264375,1.45101715531354
-0.026425,1.44424555097541
-0.0264125,1.437473946637279
-0.0264,1.42968660164843
-0.0263875,1.422914997310299
-0.026375,1.416143392972169
-0.0263625,1.408694628200226
-0.02635,1.401584443645189
-0.0263375,1.394135678873245
-0.026325,1.387364074535115
-0.0263125,1.380253889980078
-0.0263,1.372127964774322
-0.0262875,1.365356360436191
-0.026275,1.357907595664248
-0.0262625,1.350120250675398
-0.02625,1.343010066120361
-0.0262375,1.335561301348418
-0.026225,1.328112536576474
-0.0262125,1.320325191587624
-0.0262,1.313215007032587
-0.0261875,1.305766242260644
-0.026175,1.298317477488701
-0.0261625,1.290868712716757
-0.02615,1.283419947944814
-0.0261375,1.275632602955964
-0.026125,1.267845257967114
-0.0261125,1.260396493195171
-0.0261,1.252609148206321
-0.0260875,1.244821803217471
-0.026075,1.237373038445527
-0.0260625,1.229924273673584
-0.02605,1.222475508901641
-0.0260375,1.214349583695884
-0.026025,1.207239399140847
-0.0260125,1.199452054151998
-0.026,1.191326128946241
-0.0259875,1.183877364174298
-0.025975,1.175751438968541
-0.0259625,1.168641254413505
-0.02595,1.160515329207748
-0.0259375,1.152727984218898
-0.025925,1.145279219446955
-0.0259125,1.136814714024292
-0.0259,1.129365949252348
-0.0258875,1.121917184480405
-0.025875,1.113791259274649
-0.0258625,1.106003914285799
-0.02585,1.097877989080042
-0.0258375,1.090429224308099
-0.025825,1.082641879319249
-0.0258125,1.074854534330399
-0.0258,1.066728609124643
-0.0257875,1.058941264135793
-0.025775,1.050815338930036
-0.0257625,1.043027993941186
-0.02575,1.035240648952336
-0.0257375,1.027453303963487
-0.025725,1.019665958974637
-0.0257125,1.01154003376888
-0.0257,1.004091268996937
-0.0256875,0.9959653437911804
-0.025675,0.9881779988023305
-0.0256625,0.9803906538134807
-0.02565,0.9726033088246308
-0.0256375,0.9644773836188743
-0.025625,0.9566900386300243
-0.0256125,0.949241273858081
-0.0256,0.940776768435418
-0.0255875,0.9329894234465681
-0.025575,0.9255406586746248
-0.0255625,0.9180918939026814
-0.02555,0.9092888082631119
-0.0255375,0.9015014632742621
-0.025525,0.8943912787192252
-0.0255125,0.8862653535134687
-0.0255,0.8784780085246188
-0.0254875,0.8706906635357688
-0.025475,0.8632418987638255
-0.0254625,0.8551159735580691
-0.02545,0.8469900483523126
-0.0254375,0.8398798637972757
-0.025425,0.8317539385915194
-0.0254125,0.8239665936026694
-0.0254,0.8161792486138195
-0.0253875,0.8087304838418762
-0.025375,0.8009431388530263
-0.0253625,0.7931557938641763
-0.02535,0.7853684488753264
-0.0253375,0.7779196841033831
-0.025325,0.7697937588976267
-0.0253125,0.7623449941256832
-0.0253,0.7552348095706464
-0.0252875,0.7474474645817965
-0.025275,0.7399986998098531
-0.0252625,0.7318727746040966
-0.02525,0.7247625900490597
-0.0252375,0.7166366648433034
-0.025225,0.70918790007136
-0.0252125,0.7024162957332296
-0.0252,0.6942903705274732
-0.0251875,0.6868416057555298
-0.025175,0.6793928409835864
-0.0251625,0.6719440762116431
-0.02515,0.6644953114396996
-0.0251375,0.6573851268846628
-0.025125,0.6495977818958129
-0.0251125,0.6421490171238695
-0.0251,0.6350388325688326
-0.0250875,0.6272514875799827
-0.025075,0.6204798832418523
-0.0250625,0.613031118469909
-0.02505,0.6059209339148721
-0.0250375,0.5984721691429287
-0.025025,0.5913619845878918
-0.0250125,0.5842518000328549
-0.025,0.5768030352609116
-0.0249875,0.5700314309227812
-0.024975,0.5629212463677443
-0.0249625,0.5558110618127075
-0.02495,0.5487008772576706
-0.0249375,0.5422678531364468
-0.024925,0.5344805081475968
-0.0249125,0.5277089038094666
-0.0249,0.5209372994713362
-0.0248875,0.5138271149162993
-0.024875,0.507055510578169
-0.0248625,0.5002839062400386
-0.02485,0.4938508821188147
-0.0248375,0.4864021173468713
-0.024825,0.4799690932256475
-0.0248125,0.4735360691044236
-0.0248,0.4664258845493868
-0.0247875,0.4596542802112564
-0.024775,0.4535598363069391
-0.0247625,0.4471268121857153
-0.02475,0.4403552078475849
-0.0247375,0.4335836035094546
-0.024725,0.4271505793882307
-0.0247125,0.4207175552670069
-0.0247,0.4142845311457831
-0.0246875,0.4081900872414657
-0.024675,0.4020956433371484
-0.0246625,0.3956626192159246
-0.02465,0.3892295950947007
-0.0246375,0.3827965709734769
-0.024625,0.3770407072860661
-0.0246125,0.3706076831648423
-0.0246,0.364513239260525
-0.0245875,0.3584187953562076
-0.024575,0.3526629316687969
-0.0245625,0.346229907547573
-0.02455,0.3401354636432557
-0.0245375,0.3343795999558449
-0.024525,0.3286237362684341
-0.0245125,0.3225292923641168
-0.0245,0.3171120088936125
-0.0244875,0.3113561452062017
-0.024475,0.3059388617356974
-0.0244625,0.2998444178313801
-0.02445,0.2947657145777823
-0.0244375,0.2890098508903715
-0.024425,0.2832539872029607
-0.0244125,0.2778367037324564
-0.0244,0.2724194202619521
-0.0243875,0.2666635565745414
-0.024375,0.2612462731040371
-0.0243625,0.2561675698504393
-0.02435,0.250750286379935
-0.0243375,0.2460101633432438
-0.024325,0.240254299655833
-0.0243125,0.2355141766191417
-0.0243,0.230435473365544
-0.0242875,0.2253567701119462
-0.024275,0.220616647075255
-0.0242625,0.2155379438216572
-0.02425,0.210797820784966
-0.0242375,0.2053805373144617
-0.024225,0.2009789944946769
-0.0242125,0.1962388714579857
-0.0242,0.1911601682043879
-0.0241875,0.1867586253846032
-0.024175,0.1823570825648185
-0.0241625,0.1776169595281272
-0.02415,0.1732154167083425
-0.0241375,0.1688138738885578
-0.024125,0.164412331068773
-0.0241125,0.1600107882489883
-0.0241,0.1559478256461101
-0.0240875,0.1518848630432319
-0.024075,0.1474833202234472
-0.0240625,0.1434203576205689
-0.02405,0.1390188148007842
-0.0240375,0.1352944324148125
-0.024025,0.1315700500288408
-0.0240125,0.1275070874259626
-0.024,0.1237827050399909
-0.0239875,0.1197197424371127
-0.023975,0.115995360051141
-0.0239625,0.1126095578820758
-0.02395,0.1088851754961041
-0.0239375,0.1051607931101324
-0.023925,0.1021135711579738
-0.0239125,0.09838918877200209
-0.0239,0.09466480638603039
-0.0238875,0.09127900421696522
-0.023875,0.08789320204790005
-0.0238625,0.08484598009574137
-0.02385,0.0814601779266762
-0.0238375,0.07807437575761103
-0.023825,0.07536573402235888
-0.0238125,0.07231851207020024
-0.0238,0.06960987033494809
-0.0237875,0.06690122859969594
-0.023775,0.06385400664753729
-0.0237625,0.06114536491228515
-0.02375,0.05809814296012649
-0.0237375,0.05572808144178087
-0.023725,0.05301943970652873
-0.0237125,0.04997221775437007
-0.0237,0.04794073645293096
-0.0236875,0.04557067493458534
-0.023675,0.04320061341623972
-0.0236625,0.04083055189789409
-0.02365,0.03846049037954847
-0.0236375,0.03609042886120285
-0.023625,0.03405894755976374
-0.0236125,0.03202746625832464
-0.0236,0.02999598495688553
-0.0235875,0.02830308387235294
-0.023575,0.02627160257091384
-0.0235625,0.02457870148638125
-0.02355,0.02288580040184866
-0.0235375,0.02085431910040955
-0.023525,0.01916141801587696
-0.0235125,0.01746851693134437
-0.0235,0.01577561584681179
-0.0234875,0.01442129497918572
-0.023475,0.01272839389465313
-0.0234625,0.01171265324393357
-0.02345,0.01069691259321402
-0.0234375,0.009342591725587952
-0.023425,0.007649690641055363
-0.0234125,0.007311110424148845
-0.0234,0.006295369773429292
-0.0233875,0.004941048905803221
-0.023375,0.003925308255083668
-0.0233625,0.003248147821270633
-0.02335,0.002570987387457598
-0.0233375,0.001555246736738045
-0.023325,0.0008780863029250098
-0.0233125,0.0002009258691119745
-0.0233,-0.0001376543477945432
-0.0232875,-0.001153394998514096
-0.023275,-0.001153394998514096
-0.0232625,-0.001491975215420614
-0.02325,-0.001830555432327131
-0.0232375,-0.002169135649233649
-0.023225,-0.002507715866140167
-0.0232125,-0.002507715866140167
-0.0232,-0.002507715866140167
-0.0231875,-0.002169135649233649
-0.023175,-0.002169135649233649
-0.0231625,-0.002169135649233649
-0.02315,-0.001830555432327131
-0.0231375,-0.001830555432327131
-0.023125,-0.001153394998514096
-0.0231125,-0.001153394998514096
-0.0231,-0.0004762345647010608
-0.0230875,-0.0001376543477945432
-0.023075,0.0005395060860184922
-0.0230625,0.0008780863029250098
-0.02305,0.001893826953644563
-0.0230375,0.002570987387457598
-0.023025,0.003248147821270633
-0.0230125,0.004263888471990186
-0.023,0.005279629122709739
-0.0229875,0.006295369773429292
-0.022975,0.007649690641055363
-0.0229625,0.007988270857961881
-0.02295,0.009342591725587952
-0.0229375,0.01069691259321402
-0.022925,0.01205123346084009
-0.0229125,0.01340555432846616
-0.0229,0.01509845541299875
-0.0228875,0.01645277628062482
-0.022875,0.01780709714825089
-0.0228625,0.01949999823278348
-0.02285,0.02119289931731607
-0.0228375,0.02288580040184866
-0.022825,0.02424012126947473
-0.0228125,0.02661018278782035
-0.0228,0.02864166408925946
-0.0227875,0.03033456517379204
-0.022775,0.03270462669213767
-0.0227625,0.03439752777667026
-0.02275,0.03676758929501588
-0.0227375,0.03879907059645499
-0.022725,0.04116913211480061
-0.0227125,0.04353919363314623
-0.0227,0.04590925515149186
-0.0226875,0.048617896886744
-0.022675,0.05132653862199614
-0.0226625,0.05335801992343524
-0.02265,0.05606666165868739
-0.0226375,0.05911388361084605
-0.022625,0.06114536491228515
-0.0226125,0.06453116708135032
-0.0226,0.06757838903350899
-0.0225875,0.07028703076876114
-0.022575,0.07299567250401326
-0.0225625,0.07638147467307846
-0.02255,0.07875153619142408
-0.0225375,0.08247591857739575
-0.022525,0.0851845603126479
-0.0225125,0.0889089426986196
-0.0225,0.09229474486768477
-0.0224875,0.09568054703674994
-0.022475,0.09872776898890862
-0.0224625,0.1024521513748803
-0.02245,0.106176533760852
-0.0224375,0.1092237557130107
-0.022425,0.1136252985327954
-0.0224125,0.1166725204849541
-0.0224,0.1203969028709257
-0.0223875,0.1244598654738039
-0.022375,0.1281842478597756
-0.0223625,0.1325857906795604
-0.02235,0.1359715928486255
-0.0223375,0.1400345554515038
-0.022325,0.1444360982712885
-0.0223125,0.1491762213079797
-0.0223,0.1525620234770449
-0.0222875,0.1569635662968296
-0.022275,0.1610265288997078
-0.0222625,0.1654280717194926
-0.02225,0.1698296145392773
-0.0222375,0.1738925771421555
-0.022225,0.1789712803957533
-0.0222125,0.1830342429986315
-0.0222,0.1877743660353227
-0.0221875,0.192514489072014
-0.022175,0.1972546121087052
-0.0221625,0.20165615492849
-0.02215,0.2067348581820877
-0.0221375,0.2118135614356855
-0.022125,0.2165536844723767
-0.0221125,0.2216323877259745
-0.0221,0.2260339305457592
-0.0220875,0.23178979423317
-0.022075,0.2361913370529548
-0.0220625,0.2416086205234591
-0.02205,0.2466873237770568
-0.0220375,0.2514274468137481
-0.022025,0.2571833105011589
-0.0220125,0.2626005939716631
-0.022,0.2676792972252609
-0.0219875,0.2734351609126717
-0.021975,0.278175283949363
-0.0219625,0.2842697278536803
-0.02195,0.2900255915410911
-0.0219375,0.2951042947946889
-0.021925,0.3011987386990062
-0.0219125,0.306954602386417
-0.0219,0.3123718858569212
-0.0218875,0.318127749544332
-0.021875,0.3235450330148363
-0.0218625,0.3299780571360602
-0.02185,0.3353953406065645
-0.0218375,0.3411512042939752
-0.021825,0.3472456481982926
-0.0218125,0.3533400921026099
-0.0218,0.3590959557900207
-0.0217875,0.365190399694338
-0.021775,0.3716234238155618
-0.0217625,0.3777178677198791
-0.02175,0.384150891841103
-0.0217375,0.3905839159623268
-0.021725,0.3966783598666441
-0.0217125,0.4031113839878679
-0.0217,0.4092058278921853
-0.0216875,0.4159774322303156
-0.021675,0.4217332959177265
-0.0216625,0.4281663200389503
-0.02165,0.4349379243770806
-0.0216375,0.441709528715211
-0.021625,0.4478039726195283
-0.0216125,0.4545755769576587
-0.0216,0.461347181295789
-0.0215875,0.4677802054170128
-0.021575,0.4745518097551432
-0.0215625,0.4813234140932736
-0.02155,0.4884335986483104
-0.0215375,0.4948666227695342
-0.021525,0.5012996468907581
-0.0215125,0.508409831445795
-0.0215,0.5155200160008319
-0.0214875,0.5222916203389623
-0.021475,0.5290632246770925
-0.0214625,0.5361734092321294
-0.02145,0.5432835937871663
-0.0214375,0.5500551981252967
-0.021425,0.55750396289724
-0.0214125,0.5646141474522769
-0.0214,0.5713857517904073
-0.0213875,0.5784959363454442
-0.021375,0.5859447011173876
-0.0213625,0.5927163054555179
-0.02135,0.6001650702274614
-0.0213375,0.6069366745655916
-0.021325,0.6147240195544416
-0.0213125,0.621495623892572
-0.0213,0.6289443886645153
-0.0212875,0.6363931534364586
-0.021275,0.6441804984253086
-0.0212625,0.650952102763439
-0.02125,0.6587394477522889
-0.0212375,0.6661882125242322
-0.021225,0.6732983970792691
-0.0212125,0.6807471618512125
-0.0212,0.6881959266231559
-0.0211875,0.6963218518289123
-0.021175,0.7030934561670427
-0.0211625,0.7108808011558926
-0.02115,0.7186681461447425
-0.0211375,0.7257783306997794
-0.021125,0.7335656756886293
-0.0211125,0.7410144404605726
-0.0211,0.749140365666329
-0.0210875,0.7562505502213659
-0.021075,0.7636993149933093
-0.0210625,0.7721638204159723
-0.02105,0.7792740049710092
-0.0210375,0.7867227697429525
-0.021025,0.7948486949487089
-0.0210125,0.8022974597206524
-0.021,0.8097462244925957
-0.0209875,0.8178721496983522
-0.020975,0.8259980749041086
-0.0209625,0.8334468396760519
-0.02095,0.8408956044479954
-0.0209375,0.8486829494368453
-0.020925,0.8568088746426017
-0.0209125,0.864257639414545
-0.0209,0.872044984403395
-0.0208875,0.8801709096091513
-0.020875,0.8879582545980013
-0.0208625,0.8957455995868512
-0.02085,0.9035329445757011
-0.0208375,0.911320289564551
-0.020825,0.9194462147703074
-0.0208125,0.9272335597591573
-0.0208,0.9346823245311008
-0.0207875,0.9431468299537636
-0.020775,0.9505955947257071
-0.0207625,0.958382939714557
-0.02075,0.9665088649203134
-0.0207375,0.9739576296922567
-0.020725,0.9820835548980132
-0.0207125,0.9902094801037696
-0.0207,0.997658244875713
-0.0206875,1.005445589864563
-0.020675,1.013232934853413
-0.0206625,1.021358860059169
-0.02065,1.029146205048019
-0.0206375,1.036933550036869
-0.020625,1.044720895025719
-0.0206125,1.052169659797662
-0.0206,1.060634165220325
-0.0205875,1.068082929992269
-0.020575,1.076547435414932
-0.0205625,1.084673360620688
-0.02055,1.092122125392631
-0.0205375,1.099570890164575
-0.020525,1.107696815370331
-0.0205125,1.115822740576088
-0.0205,1.122932925131125
-0.0204875,1.131397430553787
-0.020475,1.139184775542637
-0.0204625,1.146633540314581
-0.02045,1.154420885303431
-0.0204375,1.162208230292281
-0.020425,1.16999557528113
-0.0204125,1.177444340053074
-0.0204,1.18557026525883
-0.0203875,1.19335761024768
-0.020375,1.200806375019624
-0.0203625,1.208255139791567
-0.02035,1.21671964521423
-0.0203375,1.223829829769267
-0.020325,1.231617174758117
-0.0203125,1.239404519746967
-0.0203,1.24685328451891
-0.0202875,1.254979209724666
-0.020275,1.261750814062797
-0.0202625,1.269538159051647
-0.02025,1.277325504040496
-0.0202375,1.28477426881244
-0.020225,1.29256161380129
-0.0202125,1.30034895879014
-0.0202,1.30712056312827
-0.0201875,1.314569327900214
-0.020175,1.322356672889063
-0.0201625,1.330144017877913
-0.02015,1.33725420243295
-0.0201375,1.344702967204894
-0.020125,1.352151731976837
-0.0201125,1.35960049674878
-0.0201,1.366372101086911
-0.0200875,1.373820865858854
-0.020075,1.381608210847704
-0.0200625,1.388718395402741
-0.02005,1.395828579957778
-0.0200375,1.402938764512815
-0.020025,1.410726109501665
-0.0200125,1.417159133622888
-0.02,1.424607898394832
-0.0199875,1.432056663166775
-0.019975,1.439166847721812
-0.0199625,1.445599871843036
-0.01995,1.453048636614979
-0.0199375,1.45982024095311
-0.019925,1.466930425508147
-0.0199125,1.474040610063183
-0.0199,1.480812214401314
-0.0198875,1.487583818739444
-0.019875,1.494355423077574
-0.0198625,1.501465607632611
-0.01985,1.508575792187648
-0.0198375,1.515008816308872
-0.019825,1.521780420647002
-0.0198125,1.528552024985133
-0.0198,1.534985049106357
-0.0197875,1.54141807322758
-0.019775,1.548528257782617
-0.0197625,1.555299862120748
-0.01975,1.561732886241971
-0.0197375,1.567827330146289
-0.019725,1.574598934484419
-0.0197125,1.581031958605643
-0.0197,1.587803562943773
-0.0196875,1.593559426631184
-0.019675,1.599992450752408
-0.0196625,1.606764055090538
-0.01965,1.612519918777949
-0.0196375,1.618614362682266
-0.019625,1.625385967020397
-0.0196125,1.631141830707808
-0.0196,1.637236274612125
-0.0195875,1.643330718516442
-0.019575,1.649425162420759
-0.0195625,1.65518102610817
-0.01955,1.660936889795581
-0.0195375,1.667708494133711
-0.019525,1.672787197387309
-0.0195125,1.678881641291627
-0.0195,1.684637504979037
-0.0194875,1.690731948883355
-0.019475,1.696149232353859
-0.0194625,1.701566515824363
-0.01945,1.70766095972868
-0.0194375,1.712739662982278
-0.019425,1.718495526669689
-0.0194125,1.723912810140193
-0.0194,1.729668673827604
-0.0193875,1.735085957298109
-0.019375,1.7398260803348
-0.0193625,1.74558194402221
-0.01935,1.750660647275808
-0.0193375,1.755739350529406
-0.019325,1.760818053783004
-0.0193125,1.766573917470415
-0.0193,1.771314040507106
-0.0192875,1.776392743760704
-0.019275,1.781132866797395
-0.0192625,1.786211570050993
-0.01925,1.790951693087684
-0.0192375,1.795353235907469
-0.019225,1.800770519377973
-0.0192125,1.805510642414664
-0.0192,1.809573605017542
-0.0191875,1.814990888488047
-0.019175,1.819392431307831
-0.0191625,1.823793974127616
-0.01915,1.828195516947401
-0.0191375,1.832935639984092
-0.019125,1.837337182803877
-0.0191125,1.841738725623661
-0.0191,1.84580168822654
-0.0190875,1.849864650829418
-0.019075,1.854266193649203
-0.0190625,1.857990576035174
-0.01905,1.862053538638053
-0.0190375,1.866455081457837
-0.019025,1.869840883626902
-0.0190125,1.874242426446687
-0.019,1.878305389049565
-0.0189875,1.881691191218631
-0.018975,1.885415573604602
-0.0189625,1.88947853620748
-0.01895,1.892864338376546
-0.0189375,1.896250140545611
-0.018925,1.899635942714676
-0.0189125,1.903360325100648
-0.0189,1.90708470748662
-0.0188875,1.909793349221871
-0.018875,1.913517731607843
-0.0188625,1.916564953560002
-0.01885,1.919612175512161
-0.0188375,1.923336557898132
-0.018825,1.926045199633384
-0.0188125,1.928753841368636
-0.0188,1.932139643537702
-0.0187875,1.934509705056047
-0.018775,1.938234087442019
-0.0187625,1.940265568743458
-0.01875,1.94297421047871
-0.0187375,1.945682852213962
-0.018725,1.948391493949215
-0.0187125,1.951100135684467
-0.0187,1.953808777419719
-0.0186875,1.955840258721158
-0.018675,1.95854890045641
-0.0186625,1.960580381757849
